record_id,event_timestamp_utc,source_system,depot_id,depot_name,region,product_code,tank_id,pipeline_segment,flow_rate_lpm,pressure_psi,temperature_c,inventory_litres,pump_status,valve_status,api_weather_condition,api_temperature_c,scraped_market_price_usd_bbl,operator_shift,incident_flag,maintenance_required,ingested_at_utc,batch_id,quality_issue_type,missing_record_flag,null_record_flag,source_url,d_depot_name,source
OPS-04285,"2026-04-14 15:00:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,PMS,T05,Nairobi-Morendat,493.34,57.88,35.2,1288323.04,IDLE,OPEN,Clear,33.2,93.57,Evening,0,0,2026-04-14T15:39:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04286,"2026-04-14 15:15:00+00:00",API,DPT006,"Morendat Training Hub",Central,JET-A1,T01,Nairobi-Eldoret,975.2,98.17,37.7,2439946.01,RUNNING,OPEN,Cloudy,24.5,88.82,Evening,0,0,2026-04-14T15:50:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-04287,"2026-04-14 15:30:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,IK,T17,Nairobi-Morendat,1098.46,168.11,32.1,643749.52,RUNNING,PARTIAL,"Heavy Rain",16.3,85.78,Evening,0,0,2026-04-14T15:52:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-04289,"2026-04-14 16:00:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,AGO,T16,Mombasa-Nairobi,1197.77,64.79,27.9,2125621.65,RUNNING,OPEN,Cloudy,23.3,82.81,Night,0,0,2026-04-14T16:38:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-04290,"2026-04-14 16:15:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",AGO,T17,Mombasa-Nairobi,1240.19,148.63,36.7,506753.87,STOPPED,OPEN,Clear,31.8,101.96,Night,0,0,2026-04-14T16:49:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-04291,"2026-04-14 16:30:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,PMS,T09,Eldoret-Kisumu,1266.2,76.4,37.5,2256759.24,RUNNING,CLOSED,"Heavy Rain",31.3,72.66,Night,1,0,2026-04-14T16:48:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04292,"2026-04-14 16:45:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",IK,T07,Mombasa-Nairobi,468.65,58.62,34.6,184300.12,RUNNING,OPEN,Cloudy,27.2,103.06,Night,0,0,2026-04-14T17:22:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-04293,"2026-04-14 17:00:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,IK,T05,Nairobi-Eldoret,503.88,166.58,36.5,1670283.33,ALARM,OPEN,Clear,29.0,80.05,Night,0,0,2026-04-14T17:19:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-04294,"2026-04-14 17:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,PMS,T05,Mombasa-Nairobi,636.08,45.49,21.8,370315.18,RUNNING,OPEN,"Heavy Rain",18.7,75.72,Night,0,0,2026-04-14T17:27:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04295,"2026-04-14 17:30:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,PMS,T06,Mombasa-Nairobi,1204.0,88.76,36.9,2872138.91,RUNNING,OPEN,"Light Rain",28.1,101.33,Night,0,0,2026-04-14T17:57:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-04296,"2026-04-14 17:45:00+00:00",SQL_DB,DPT005,"Nakuru Depot","Rift Valley",PMS,T01,Nairobi-Eldoret,545.1,74.43,26.9,2235276.4,RUNNING,OPEN,Cloudy,33.9,84.84,Night,1,0,2026-04-14T17:51:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-04297,"2026-04-14 18:00:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,PMS,T18,Eldoret-Kisumu,514.24,115.76,36.1,2365395.37,RUNNING,OPEN,"Light Rain",24.0,108.25,Night,0,0,2026-04-14T18:21:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-04298,"2026-04-14 18:15:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,AGO,T10,Mombasa-Nairobi,507.21,133.09,22.7,2240880.76,STOPPED,CLOSED,Windy,29.5,99.32,Night,0,0,2026-04-14T18:46:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-04299,"2026-04-14 18:30:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T15,Eldoret-Kisumu,683.07,78.15,21.7,962420.06,RUNNING,OPEN,Windy,33.1,98.26,Night,0,0,2026-04-14T19:07:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-04301,"2026-04-14 19:00:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,PMS,T03,Mombasa-Nairobi,1086.7,60.17,20.5,329776.22,IDLE,OPEN,Windy,19.7,105.08,Night,0,0,2026-04-14T19:11:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-04302,"2026-04-14 19:15:00+00:00",API,DPT001,"Nairobi Terminal",Central,PMS,T13,Mombasa-Nairobi,1247.52,85.8,30.5,757699.88,IDLE,OPEN,"Light Rain",32.3,95.52,Night,0,0,2026-04-14T19:33:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/pms,"Nairobi Terminal",SQLite
OPS-04303,"2026-04-14 19:30:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,JET-A1,T09,Mombasa-Nairobi,1246.24,134.93,32.2,734133.59,RUNNING,OPEN,Clear,17.2,114.98,Night,0,0,2026-04-14T20:05:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-04305,"2026-04-14 20:00:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,IK,T13,Eldoret-Kisumu,847.11,80.29,37.1,350450.3,RUNNING,PARTIAL,Clear,29.2,75.37,Night,0,0,2026-04-14T20:34:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt002/ik,"Mombasa Terminal",SQLite
OPS-04308,"2026-04-14 20:45:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,PMS,T15,Eldoret-Kisumu,911.6,157.18,25.8,1403402.59,RUNNING,OPEN,"Light Rain",31.1,95.35,Night,0,0,2026-04-14T21:04:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-04309,"2026-04-14 21:00:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",IK,T05,Nairobi-Eldoret,1106.18,184.14,37.4,2454704.79,RUNNING,OPEN,Clear,17.7,98.34,Night,0,0,2026-04-14T21:28:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-04310,"2026-04-14 21:15:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,JET-A1,T18,Mombasa-Nairobi,1341.35,50.15,22.6,633411.08,IDLE,OPEN,"Light Rain",17.9,99.11,Night,0,0,2026-04-14T21:37:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-04311,"2026-04-14 21:30:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,IK,T17,Nairobi-Eldoret,869.96,105.58,25.0,2535468.98,RUNNING,OPEN,Clear,27.0,91.05,Night,0,0,2026-04-14T22:00:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/ik,"Kisumu Depot",SQLite
OPS-04312,"2026-04-14 21:45:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,AGO,T05,Nairobi-Eldoret,571.93,52.88,27.9,2855463.39,RUNNING,PARTIAL,"Light Rain",30.7,84.71,Night,0,0,2026-04-14T22:11:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-04313,"2026-04-14 22:00:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,PMS,T10,Mombasa-Nairobi,966.48,50.6,19.1,1946376.52,RUNNING,PARTIAL,"Heavy Rain",18.6,90.41,Night,0,0,2026-04-14T22:20:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04314,"2026-04-14 22:15:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",IK,T01,Eldoret-Kisumu,641.55,165.19,18.2,543289.37,STOPPED,OPEN,Clear,32.7,102.21,Night,0,0,2026-04-14T22:32:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-04315,"2026-04-14 22:30:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",AGO,T16,Eldoret-Kisumu,676.56,92.92,31.5,823310.37,RUNNING,OPEN,Cloudy,19.2,98.22,Night,0,0,2026-04-14T22:58:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-04316,"2026-04-14 22:45:00+00:00",API,DPT001,"Nairobi Terminal",Central,IK,T13,Eldoret-Kisumu,779.83,81.34,37.9,735968.72,RUNNING,CLOSED,Clear,33.5,79.28,Night,0,1,2026-04-14T22:54:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-04317,"2026-04-14 23:00:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,JET-A1,T10,Mombasa-Nairobi,679.77,140.11,18.7,167964.05,RUNNING,OPEN,"Light Rain",31.4,111.93,Night,0,0,2026-04-14T23:13:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-04318,"2026-04-14 23:15:00+00:00",SQL_DB,DPT005,"Nakuru Depot","Rift Valley",AGO,T02,Eldoret-Kisumu,978.78,109.68,19.4,1395997.82,RUNNING,OPEN,Clear,16.4,111.96,Night,0,0,2026-04-14T23:38:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt005/ago,"Nakuru Depot",SQLite
OPS-04319,"2026-04-14 23:30:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,PMS,T14,Nairobi-Eldoret,697.69,91.3,34.7,1774276.42,IDLE,OPEN,Cloudy,28.2,87.94,Night,0,0,2026-04-15T00:05:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-04320,"2026-04-14 23:45:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,JET-A1,T16,Nairobi-Eldoret,803.23,130.59,30.3,2181582.34,RUNNING,OPEN,Cloudy,24.3,111.18,Night,0,0,2026-04-15T00:19:00Z,BATCH-20260414,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-04322,"2026-04-15 00:15:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T01,Mombasa-Nairobi,1267.43,125.52,21.3,1990318.28,RUNNING,OPEN,"Heavy Rain",26.6,97.29,Day,0,1,2026-04-15T00:29:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-04323,"2026-04-15 00:30:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T09,Nairobi-Morendat,710.5,103.16,35.7,2157814.81,RUNNING,OPEN,"Heavy Rain",33.7,96.99,Day,1,0,2026-04-15T01:03:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-04325,"2026-04-15 01:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T09,Mombasa-Nairobi,631.88,112.77,28.8,2739101.84,STOPPED,OPEN,"Light Rain",17.8,102.89,Day,0,0,2026-04-15T01:36:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-04326,"2026-04-15 01:15:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,PMS,T18,Eldoret-Kisumu,590.78,82.68,24.6,313790.77,IDLE,OPEN,Cloudy,16.4,115.6,Day,0,0,2026-04-15T01:23:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
OPS-04327,"2026-04-15 01:30:00+00:00",API,DPT003,"Eldoret Depot","Rift Valley",AGO,T17,Eldoret-Kisumu,822.27,69.4,19.5,1048834.58,STOPPED,OPEN,"Light Rain",33.3,103.7,Day,0,0,2026-04-15T02:09:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-04329,"2026-04-15 02:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,AGO,T12,Nairobi-Morendat,462.85,114.68,35.3,2886826.86,RUNNING,OPEN,"Heavy Rain",30.9,77.4,Day,0,0,2026-04-15T02:25:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-04330,"2026-04-15 02:15:00+00:00",SQL_DB,DPT001,"Nairobi Terminal",Central,JET-A1,T04,Nairobi-Eldoret,755.94,151.18,19.5,847139.91,RUNNING,PARTIAL,Windy,26.9,79.07,Day,0,0,2026-04-15T02:37:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-04331,"2026-04-15 02:30:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,AGO,T12,Mombasa-Nairobi,1060.54,152.06,20.6,2640904.03,RUNNING,PARTIAL,Clear,31.3,87.92,Day,0,0,2026-04-15T03:03:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/ago,"Kisumu Depot",SQLite
OPS-04332,"2026-04-15 02:45:00+00:00",SCADA,DPT003,"Eldoret Depot","Rift Valley",JET-A1,T03,Eldoret-Kisumu,899.54,117.52,30.5,388831.72,RUNNING,OPEN,Clear,16.0,92.95,Day,0,1,2026-04-15T03:25:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/jet-a1,"Eldoret Depot",SQLite
OPS-04335,"2026-04-15 03:30:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",IK,T01,Eldoret-Kisumu,1279.54,165.62,26.0,1635918.51,STOPPED,PARTIAL,"Light Rain",31.2,81.36,Day,1,0,2026-04-15T03:52:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/ik,"Eldoret Depot",SQLite
OPS-04337,"2026-04-15 04:00:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,JET-A1,T05,Nairobi-Morendat,692.57,89.47,17.7,1721268.41,RUNNING,OPEN,"Light Rain",22.8,95.6,Day,0,1,2026-04-15T04:38:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/jet-a1,"Nairobi Terminal",SQLite
OPS-04338,"2026-04-15 04:15:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,PMS,T13,Nairobi-Eldoret,546.63,82.79,33.7,2085140.67,RUNNING,OPEN,"Light Rain",31.2,113.04,Day,0,0,2026-04-15T04:40:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-04339,"2026-04-15 04:30:00+00:00",WEB_SCRAPE,DPT003,"Eldoret Depot","Rift Valley",PMS,T04,Nairobi-Eldoret,885.26,166.12,32.7,1717314.51,ALARM,OPEN,Cloudy,24.7,81.33,Day,0,0,2026-04-15T04:50:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/pms,"Eldoret Depot",SQLite
OPS-04340,"2026-04-15 04:45:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,PMS,T02,Nairobi-Eldoret,994.6,182.07,35.7,1815227.08,ALARM,OPEN,"Heavy Rain",33.4,85.3,Day,0,0,2026-04-15T05:01:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-04341,"2026-04-15 05:00:00+00:00",SCADA,DPT002,"Mombasa Terminal",Coast,JET-A1,T13,Nairobi-Morendat,754.86,106.61,28.8,1148003.04,RUNNING,OPEN,"Heavy Rain",17.0,104.8,Day,1,0,2026-04-15T05:34:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-04342,"2026-04-15 05:15:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,AGO,T06,Eldoret-Kisumu,1012.47,58.43,20.7,1444055.34,STOPPED,OPEN,"Light Rain",25.6,80.2,Day,0,0,2026-04-15T05:17:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-04343,"2026-04-15 05:30:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,AGO,T18,Nairobi-Eldoret,1257.13,67.99,23.3,1992567.57,RUNNING,OPEN,Clear,19.1,92.84,Day,0,1,2026-04-15T06:09:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/ago,"Morendat Training Hub",SQLite
OPS-04344,"2026-04-15 05:45:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,AGO,T10,Mombasa-Nairobi,882.65,65.46,29.2,1374320.36,IDLE,OPEN,"Heavy Rain",18.3,95.29,Day,0,0,2026-04-15T06:23:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-04345,"2026-04-15 06:00:00+00:00",SCADA,DPT005,"Nakuru Depot","Rift Valley",IK,T02,Mombasa-Nairobi,1261.15,160.89,27.2,2175535.0,RUNNING,OPEN,Clear,21.4,111.85,Day,0,0,2026-04-15T06:04:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-04346,"2026-04-15 06:15:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,IK,T09,Eldoret-Kisumu,549.53,175.74,31.2,1435058.15,RUNNING,PARTIAL,Clear,25.1,77.05,Day,0,0,2026-04-15T06:34:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-04347,"2026-04-15 06:30:00+00:00",API,DPT002,"Mombasa Terminal",Coast,PMS,T12,Mombasa-Nairobi,1307.6,124.14,37.6,711836.44,RUNNING,OPEN,Cloudy,16.9,95.44,Day,0,1,2026-04-15T06:59:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-04348,"2026-04-15 06:45:00+00:00",SQL_DB,DPT006,"Morendat Training Hub",Central,IK,T18,Eldoret-Kisumu,1095.92,83.11,31.7,434968.77,RUNNING,OPEN,Cloudy,23.1,73.39,Day,0,0,2026-04-15T07:11:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-04349,"2026-04-15 07:00:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",PMS,T10,Eldoret-Kisumu,1231.31,65.17,31.8,428808.02,RUNNING,OPEN,Windy,31.5,95.47,Day,0,0,2026-04-15T07:28:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/pms,"Nakuru Depot",SQLite
OPS-04350,"2026-04-15 07:15:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",IK,T04,Eldoret-Kisumu,671.58,165.96,30.4,201066.61,STOPPED,OPEN,Clear,23.4,103.85,Day,0,0,2026-04-15T07:50:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-04351,"2026-04-15 07:30:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,JET-A1,T06,Eldoret-Kisumu,826.75,54.55,37.3,556774.75,IDLE,OPEN,"Heavy Rain",21.1,100.45,Day,0,0,2026-04-15T08:09:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-04352,"2026-04-15 07:45:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",IK,T08,Mombasa-Nairobi,938.81,70.67,19.2,1734700.38,STOPPED,OPEN,Cloudy,22.3,78.29,Day,0,0,2026-04-15T08:09:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/ik,"Nakuru Depot",SQLite
OPS-04353,"2026-04-15 08:00:00+00:00",SCADA,DPT006,"Morendat Training Hub",Central,IK,T02,Nairobi-Eldoret,1158.15,147.92,31.2,2333715.81,RUNNING,OPEN,"Heavy Rain",33.3,88.9,Evening,0,0,2026-04-15T08:03:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/ik,"Morendat Training Hub",SQLite
OPS-04354,"2026-04-15 08:15:00+00:00",API,DPT005,"Nakuru Depot","Rift Valley",JET-A1,T08,Nairobi-Eldoret,771.18,113.03,27.8,1107551.83,RUNNING,PARTIAL,Cloudy,20.5,102.0,Evening,0,0,2026-04-15T08:23:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt005/jet-a1,"Nakuru Depot",SQLite
OPS-04355,"2026-04-15 08:30:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,JET-A1,T06,Nairobi-Eldoret,442.0,48.28,33.1,1030484.72,IDLE,OPEN,Cloudy,23.4,77.21,Evening,0,0,2026-04-15T09:00:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-04356,"2026-04-15 08:45:00+00:00",SQL_DB,DPT004,"Kisumu Depot",Nyanza,PMS,T15,Nairobi-Morendat,680.98,138.92,33.3,952304.05,RUNNING,OPEN,Clear,22.7,102.7,Evening,0,0,2026-04-15T09:24:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04357,"2026-04-15 09:00:00+00:00",SQL_DB,DPT002,"Mombasa Terminal",Coast,PMS,T02,Mombasa-Nairobi,1259.48,156.22,20.9,2236296.92,STOPPED,OPEN,"Light Rain",16.1,112.8,Evening,0,0,2026-04-15T09:04:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/pms,"Mombasa Terminal",SQLite
OPS-04358,"2026-04-15 09:15:00+00:00",WEB_SCRAPE,DPT004,"Kisumu Depot",Nyanza,JET-A1,T06,Mombasa-Nairobi,496.49,49.33,20.1,839145.11,STOPPED,OPEN,Clear,24.1,106.75,Evening,0,1,2026-04-15T09:45:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-04360,"2026-04-15 09:45:00+00:00",API,DPT002,"Mombasa Terminal",Coast,JET-A1,T18,Nairobi-Eldoret,432.37,159.51,26.4,2412582.21,RUNNING,OPEN,"Heavy Rain",21.8,76.55,Evening,0,0,2026-04-15T10:18:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/jet-a1,"Mombasa Terminal",SQLite
OPS-04361,"2026-04-15 10:00:00+00:00",WEB_SCRAPE,DPT002,"Mombasa Terminal",Coast,AGO,T10,Nairobi-Eldoret,1014.86,48.29,22.7,2532781.71,IDLE,OPEN,Clear,30.4,94.43,Evening,0,0,2026-04-15T10:09:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-04362,"2026-04-15 10:15:00+00:00",API,DPT002,"Mombasa Terminal",Coast,AGO,T03,Mombasa-Nairobi,442.86,162.5,36.2,783798.17,STOPPED,PARTIAL,Clear,30.9,76.72,Evening,0,1,2026-04-15T10:53:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt002/ago,"Mombasa Terminal",SQLite
OPS-04363,"2026-04-15 10:30:00+00:00",API,DPT006,"Morendat Training Hub",Central,JET-A1,T18,Mombasa-Nairobi,1319.09,148.67,30.1,1940400.85,RUNNING,OPEN,"Light Rain",18.1,105.85,Evening,0,1,2026-04-15T10:59:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/jet-a1,"Morendat Training Hub",SQLite
OPS-04364,"2026-04-15 10:45:00+00:00",WEB_SCRAPE,DPT001,"Nairobi Terminal",Central,AGO,T13,Nairobi-Eldoret,1018.12,121.44,19.9,2047221.68,RUNNING,PARTIAL,"Light Rain",23.3,87.63,Evening,0,0,2026-04-15T11:03:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/ago,"Nairobi Terminal",SQLite
OPS-04365,"2026-04-15 11:00:00+00:00",API,DPT004,"Kisumu Depot",Nyanza,PMS,T02,Mombasa-Nairobi,726.0,149.35,20.4,2874988.84,RUNNING,OPEN,Windy,32.2,112.12,Evening,0,0,2026-04-15T11:24:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/pms,"Kisumu Depot",SQLite
OPS-04366,"2026-04-15 11:15:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,JET-A1,T03,Eldoret-Kisumu,811.23,147.5,34.9,550251.42,RUNNING,OPEN,"Heavy Rain",18.5,78.34,Evening,0,0,2026-04-15T11:23:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-04367,"2026-04-15 11:30:00+00:00",SCADA,DPT001,"Nairobi Terminal",Central,IK,T05,Mombasa-Nairobi,592.6,116.89,21.6,330461.66,RUNNING,PARTIAL,Windy,25.6,92.81,Evening,0,1,2026-04-15T11:32:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt001/ik,"Nairobi Terminal",SQLite
OPS-04368,"2026-04-15 11:45:00+00:00",SCADA,DPT004,"Kisumu Depot",Nyanza,JET-A1,T16,Nairobi-Eldoret,1176.06,175.18,31.2,1773975.11,RUNNING,PARTIAL,"Light Rain",29.9,77.51,Evening,0,1,2026-04-15T12:12:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt004/jet-a1,"Kisumu Depot",SQLite
OPS-04369,"2026-04-15 12:00:00+00:00",SQL_DB,DPT003,"Eldoret Depot","Rift Valley",AGO,T12,Nairobi-Morendat,586.66,139.6,34.8,2054702.64,ALARM,OPEN,Cloudy,22.4,87.11,Evening,0,0,2026-04-15T12:13:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt003/ago,"Eldoret Depot",SQLite
OPS-04370,"2026-04-15 12:15:00+00:00",WEB_SCRAPE,DPT006,"Morendat Training Hub",Central,PMS,T14,Nairobi-Morendat,517.61,114.36,18.7,1655054.35,RUNNING,PARTIAL,"Light Rain",17.1,91.33,Evening,0,0,2026-04-15T12:50:00Z,BATCH-20260415,VALID,0,0,https://ops.example.local/dpt006/pms,"Morendat Training Hub",SQLite
